disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,designatedIncidentTypes,declarationRequestDate,id,hash,lastRefresh
2515,2004-04-26T00:00:00.000Z,CA - PLEASURE FIRE - 04-25-2004,2004-04-25T00:00:00.000Z,2004-04-28T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-04-26T00:00:00.000Z,2005-11-28T00:00:00.000Z,2005-11-09T00:00:00.000Z,9,0,0,1,0,,2004-04-26T00:00:00.000Z,55e0cc3e-de73-49ae-9d6c-96c3ddde5fce,f5849b78256e8cd4424be6729d1324fe3d75f4ec,2024-10-09T19:01:58.075Z
1513,2004-04-23T00:00:00.000Z,SEVERE STORMS AND TORNADOES,2004-04-20T00:00:00.000Z,2004-04-23T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm,2004-04-22T00:00:00.000Z,2012-08-01T00:00:00.000Z,2012-07-25T00:00:00.000Z,5,1,1,1,1,,2004-04-22T00:00:00.000Z,5c15843e-9f3a-4e06-b5e3-130ced4b7e2e,5ded55f7a4a3bf2167cc67fb3939d6b7fc0b3460,2024-10-09T19:01:58.075Z
1512,2004-04-21T00:00:00.000Z,FLOODING,2004-04-01T00:00:00.000Z,2004-04-30T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Flood,2004-04-21T00:00:00.000Z,2010-01-15T00:00:00.000Z,2010-01-12T00:00:00.000Z,1,1,1,0,1,,2004-04-09T00:00:00.000Z,618d6ce2-2503-471e-90eb-8d0915d4697e,f672fc88fb966b22378a1b4e9e3f765ddf2dff9b,2024-10-09T19:01:58.075Z
1511,2004-04-10T00:00:00.000Z,TYPHOON SUDAL,2004-04-08T00:00:00.000Z,2004-04-14T00:00:00.000Z,Major Disaster,FM,Federated States of Micronesia,Typhoon,2004-04-10T00:00:00.000Z,2015-09-09T00:00:00.000Z,2015-08-20T00:00:00.000Z,9,1,1,1,1,,2004-04-09T00:00:00.000Z,21f08cba-0a90-4895-834a-e0acf81eee46,7c9e6f65cf7fb716388150f5150fe4ad76b5fdd6,2024-10-09T19:01:58.075Z
3196,2004-04-02T00:00:00.000Z,SNOW,2004-01-23T00:00:00.000Z,2004-01-27T00:00:00.000Z,Emergency,ND,North Dakota                  ,Snowstorm,2004-03-31T00:00:00.000Z,2009-01-30T00:00:00.000Z,2009-01-30T00:00:00.000Z,8,0,0,1,0,,2004-02-25T00:00:00.000Z,5b08b574-232f-4a3e-9369-0288b0b96f98,a02fa5a35b316c37e6f6469db2fd54460568b1f8,2024-10-09T19:01:58.075Z
2514,2004-04-01T00:00:00.000Z,CO - PICNIC ROCK FIRE - 03/30/2004,2004-04-01T00:00:00.000Z,2004-04-07T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2004-04-01T00:00:00.000Z,2010-07-14T00:00:00.000Z,2010-07-07T00:00:00.000Z,8,0,0,1,0,,2004-04-01T00:00:00.000Z,14de0cd3-dd5f-4561-915e-f3b1759caacd,e1cd3b3a8bc5e4c33ab245cf86186be9564d9ea9,2024-10-09T19:01:58.075Z
3195,2004-03-03T00:00:00.000Z,SNOW,2004-01-28T00:00:00.000Z,2004-01-31T00:00:00.000Z,Emergency,NY,New York                      ,Snowstorm,2004-03-02T00:00:00.000Z,2010-05-27T00:00:00.000Z,2010-05-21T00:00:00.000Z,2,0,0,1,0,,2004-02-06T00:00:00.000Z,00dbc73d-92d8-431c-90cd-b21c773fbec4,f720c45ca34a43b68ada54c30480c8573035131a,2024-10-09T19:01:58.075Z
1510,2004-02-19T00:00:00.000Z,SEVERE WINTER STORMS,2003-12-26T00:00:00.000Z,2004-01-14T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Severe Storm,2004-02-18T00:00:00.000Z,2011-03-07T00:00:00.000Z,2011-03-03T00:00:00.000Z,10,0,0,1,1,,2004-02-04T00:00:00.000Z,f9a33c2c-3a52-4d07-b7c0-33cf0cb19cc1,00ab6e1441a806d23a8ad827f0ad13d9ecd513b0,2024-10-09T19:01:58.075Z
1509,2004-02-13T00:00:00.000Z,SEVERE ICE STORM,2004-01-26T00:00:00.000Z,2004-01-30T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Severe Ice Storm,2004-02-13T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-09-27T00:00:00.000Z,4,0,0,1,1,,2004-02-05T00:00:00.000Z,2029e160-e249-4539-8e3b-4b7262e97655,381eef4eb3677df06013777a16cddb367abf1af2,2024-10-09T19:01:58.075Z
1508,2004-02-05T00:00:00.000Z,"SEVERE STORMS, FLOODING, SNOW MELT AND ICE JAMS",2003-12-10T00:00:00.000Z,2003-12-31T00:00:00.000Z,Major Disaster,ME,Maine                         ,Severe Storm,2004-02-04T00:00:00.000Z,2010-11-18T00:00:00.000Z,2010-11-08T00:00:00.000Z,1,0,0,1,1,F,2004-01-09T00:00:00.000Z,367d825b-5fed-4823-8778-cc472f6ea6e3,f87e97f76edc0b404728a19e893b41f48ebe4407,2024-10-09T19:01:58.075Z
3194,2004-01-26T00:00:00.000Z,SNOW,2003-12-14T00:00:00.000Z,2003-12-15T00:00:00.000Z,Emergency,ME,Maine                         ,Snowstorm,2004-01-21T00:00:00.000Z,2010-06-25T00:00:00.000Z,2010-06-23T00:00:00.000Z,1,0,0,1,0,,2004-01-07T00:00:00.000Z,08b8564b-a6db-4bfa-b63d-f21eeefe9414,f507a865e96dad401173c262bdff25022c41f74b,2024-10-09T19:01:58.075Z
1507,2004-01-26T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2004-01-03T00:00:00.000Z,2004-01-30T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Severe Storm,2004-01-23T00:00:00.000Z,2011-03-07T00:00:00.000Z,2011-03-02T00:00:00.000Z,5,1,1,1,1,"F,M",2004-01-16T00:00:00.000Z,46e73bd4-c611-4ee0-ad80-e48bd90dea35,7711e4acb1dae838e9aa1d569d3d44480ca39263,2024-10-09T19:01:58.075Z
3193,2004-01-15T00:00:00.000Z,SNOW,2003-12-06T00:00:00.000Z,2003-12-07T00:00:00.000Z,Emergency,NH,New Hampshire                 ,Snowstorm,2004-01-14T00:00:00.000Z,2010-04-27T00:00:00.000Z,2010-04-21T00:00:00.000Z,1,0,0,1,0,,2003-12-12T00:00:00.000Z,ed044098-0340-4daf-ae31-236e320995e1,3b3cf150213eb42c94e67d18ef868a967bc6bb7d,2024-10-09T19:01:58.075Z
3192,2004-01-15T00:00:00.000Z,SNOW,2003-12-05T00:00:00.000Z,2003-12-07T00:00:00.000Z,Emergency,CT,Connecticut                   ,Snowstorm,2004-01-14T00:00:00.000Z,2010-04-27T00:00:00.000Z,2010-04-21T00:00:00.000Z,1,0,0,1,0,,2003-12-12T00:00:00.000Z,727769bf-2ec9-487d-b569-05cddaac4a6f,2d2d10a39cb0c7df1f852d3b020bf76d26db317c,2024-10-09T19:01:58.075Z
3191,2004-01-15T00:00:00.000Z,SNOW,2003-12-06T00:00:00.000Z,2003-12-07T00:00:00.000Z,Emergency,MA,Massachusetts                 ,Snowstorm,2004-01-14T00:00:00.000Z,2022-11-07T00:00:00.000Z,2010-04-21T00:00:00.000Z,1,0,0,1,0,,2003-12-11T00:00:00.000Z,825daa0c-b051-40f3-8245-0f8485d4522e,45e2abc7be477f7cb12b8465b67d6d06ddf90b27,2024-10-09T19:01:58.075Z
3190,2004-01-15T00:00:00.000Z,SNOW,2003-12-06T00:00:00.000Z,2003-12-07T00:00:00.000Z,Emergency,ME,Maine                         ,Snowstorm,2004-01-14T00:00:00.000Z,2010-04-27T00:00:00.000Z,2010-04-21T00:00:00.000Z,1,0,0,1,0,,2003-12-10T00:00:00.000Z,65091b1f-f248-4937-b06f-188a3962bc1b,679c9b5c0c0470dc588d61ed0eb171bc6afb56f2,2024-10-09T19:01:58.075Z
1506,2004-01-13T00:00:00.000Z,"HIGH WINDS, HIGH SURF, AND HEAVY RAINFALL ASSOCIATED WITH TROPCIAL CYCLONE HETA",2004-01-02T00:00:00.000Z,2004-01-06T00:00:00.000Z,Major Disaster,AS,American Samoa                ,Typhoon,2004-01-10T00:00:00.000Z,2015-09-11T00:00:00.000Z,2015-09-10T00:00:00.000Z,9,1,1,1,1,,2004-01-08T00:00:00.000Z,bf228d47-0178-40c4-b1c5-fc96e5be6a39,16fd73fa520f1afc4d504ef5d59d41ad4de839fe,2024-10-09T19:01:58.075Z
1505,2004-01-13T00:00:00.000Z,EARTHQUAKE,2003-12-22T00:00:00.000Z,2004-02-06T00:00:00.000Z,Major Disaster,CA,California                    ,Earthquake,2004-01-10T00:00:00.000Z,2018-12-17T00:00:00.000Z,2018-12-17T00:00:00.000Z,9,1,1,1,1,,2004-01-07T00:00:00.000Z,8d045e31-d210-49e6-86b0-b59c0fa626a4,43441dfa90b8e02ace20fba7d628cb91b8ac3f34,2024-10-09T19:01:58.075Z
1504,2003-12-19T00:00:00.000Z,TYPHOON LUPIT,2003-11-22T00:00:00.000Z,2003-11-26T00:00:00.000Z,Major Disaster,FM,Federated States of Micronesia,Typhoon,2003-12-18T00:00:00.000Z,2014-05-08T00:00:00.000Z,2014-04-29T00:00:00.000Z,9,0,0,1,1,,2003-12-08T00:00:00.000Z,be333443-9d17-4af0-b825-baf97fd48574,d3b8b529c17393b209a3a0a7878db0d4c19610d0,2024-10-09T19:01:58.075Z
1503,2003-12-09T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2003-11-10T00:00:00.000Z,2003-11-16T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Severe Storm,2003-12-08T00:00:00.000Z,2016-09-08T00:00:00.000Z,2016-08-31T00:00:00.000Z,2,0,0,1,1,"F,M",2003-11-25T00:00:00.000Z,f55fef8a-f355-471f-8c0a-5154a580c9db,b808b444cd31d6ae476965bb04476b1f65308e46,2024-10-09T19:01:58.075Z
1502,2003-12-09T00:00:00.000Z,SEVERE STORMS AND FLOODING,2003-11-18T00:00:00.000Z,2003-11-19T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Severe Storm,2003-12-09T00:00:00.000Z,2007-06-15T00:00:00.000Z,2007-05-31T00:00:00.000Z,3,1,1,0,1,,2003-11-26T00:00:00.000Z,1ac1a8de-9378-43c2-8e83-523ef7d74c2c,aae4397ded014b2987a35e3da6348ed5a10c4cb6,2024-10-09T19:01:58.075Z
1501,2003-11-21T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2003-11-10T00:00:00.000Z,2003-11-23T00:00:00.000Z,Major Disaster,PR,Puerto Rico                   ,Severe Storm,2003-11-21T00:00:00.000Z,2015-03-31T00:00:00.000Z,2013-05-22T00:00:00.000Z,2,1,1,1,1,"F,M",2003-11-16T00:00:00.000Z,61648c70-52c0-4589-a4f3-974e7e09841f,b3d9ae238c96986493fef735a96bf89e0fde29eb,2024-10-09T19:01:58.075Z
1500,2003-11-21T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND LANDSLIDES",2003-11-11T00:00:00.000Z,2003-11-30T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm,2003-11-21T00:00:00.000Z,2011-03-01T00:00:00.000Z,2011-02-24T00:00:00.000Z,3,1,1,1,1,"F,M",2003-11-17T00:00:00.000Z,52df73bd-7bfa-426d-a233-880bed9c0987,2d5e492827f249f812f7e86be0e02114b0729744,2024-10-09T19:01:58.075Z
2513,2003-11-20T00:00:00.000Z,SD - MILL ROAD WILDFIRE - 11/19/2003,2003-11-20T00:00:00.000Z,2003-11-21T00:00:00.000Z,Fire Management,SD,South Dakota                  ,Fire,2003-11-24T00:00:00.000Z,2006-01-03T00:00:00.000Z,2005-12-21T00:00:00.000Z,8,0,0,1,0,,2003-11-20T00:00:00.000Z,072790dc-307c-42f1-ae9f-6377e096512d,b59bcc7021f0619e42ee68aa4de5ab58e457ea31,2024-10-09T19:01:58.075Z
2512,2003-11-20T00:00:00.000Z,WY - TONGUE RIVER WILDFIRE - 11/19/2003,2003-11-19T00:00:00.000Z,2003-11-20T00:00:00.000Z,Fire Management,WY,Wyoming                       ,Fire,2003-11-24T00:00:00.000Z,2004-12-16T00:00:00.000Z,2004-07-30T00:00:00.000Z,8,0,0,1,0,,2003-11-19T00:00:00.000Z,d2152e1c-5750-43e2-91ee-f70ddff9540b,6db4639d37eaf6e52eeb3f5f56a2c4d788ec156b,2024-10-09T19:01:58.075Z
2511,2003-11-12T00:00:00.000Z,CO - BUCKHORN CREEK FIRE - 11/11/2003,2003-11-11T00:00:00.000Z,2003-11-14T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2003-11-14T00:00:00.000Z,2010-10-12T00:00:00.000Z,2010-10-06T00:00:00.000Z,8,0,0,1,0,,2003-11-11T00:00:00.000Z,e8fc91ad-39e6-4193-a651-750329850519,3be6473c2f12ef9ac4c7f1361055ce9f18068409,2024-10-09T19:01:58.075Z
1499,2003-11-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,2003-10-15T00:00:00.000Z,2003-10-23T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm,2003-11-06T00:00:00.000Z,2012-12-17T00:00:00.000Z,2012-12-11T00:00:00.000Z,10,1,1,1,1,F,2003-10-28T00:00:00.000Z,3f21cb0c-e9db-419f-a126-984400954d82,45b3a2db1ad24395f68172e778ec4bfecdabfaf5,2024-10-09T19:01:58.075Z
2510,2003-10-29T00:00:00.000Z,CO - CHEROKEE RANCH WILDFIRE - 10/29/2003,2003-10-29T00:00:00.000Z,2003-10-31T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2003-10-31T00:00:00.000Z,2010-10-12T00:00:00.000Z,2010-10-06T00:00:00.000Z,8,0,0,1,0,,2003-10-29T00:00:00.000Z,e7255d72-dd16-45e9-b273-5984083a5351,6ff1537d5a407389d4e91568f7e27aff8a3d07e8,2024-10-09T19:01:58.075Z
2509,2003-10-29T00:00:00.000Z,CO - OVERLAND WILDFIRE - 10/29/2003,2003-10-29T00:00:00.000Z,2003-10-31T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2003-10-31T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-30T00:00:00.000Z,8,0,0,1,0,,2003-10-29T00:00:00.000Z,4639cebf-53a2-430a-816a-5a55eda379bb,66b263d5d57c997ebcc1a58d3a4be6cb37e83843,2024-10-09T19:01:58.075Z
2508,2003-10-28T00:00:00.000Z,CA-WHITMORE FIRE-10-28-2003,2003-10-28T00:00:00.000Z,2003-11-04T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-10-30T00:00:00.000Z,2009-12-02T00:00:00.000Z,2009-08-12T00:00:00.000Z,9,0,0,1,0,,2003-10-28T00:00:00.000Z,b0b687dd-2844-4a87-bba3-9a11620891b2,7f926d89472fda2d4aa13219b6bcef73260de1bd,2024-10-09T19:01:58.075Z
1498,2003-10-27T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOW AND DEBRIS FLOW DIRECTLY RELATED T ",2003-10-21T00:00:00.000Z,2004-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2003-10-27T00:00:00.000Z,2024-01-31T00:00:00.000Z,2019-09-30T00:00:00.000Z,9,1,1,1,1,,2003-10-26T00:00:00.000Z,11c12df0-4404-4cda-8f53-726778de4862,922acf8ca49d30ba72af2b91808fa48518b686ab,2024-10-09T19:01:58.075Z
2507,2003-10-26T00:00:00.000Z,CA-MOUNTAIN FIRE-10-26-2003,2003-10-26T00:00:00.000Z,2003-11-02T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-11-04T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,9,0,0,1,0,,2003-10-26T00:00:00.000Z,4cc9c38d-c05f-41a9-91a7-f3abd31deb4c,a90f280c31bd685804e83d7874ce72df5bed7558,2024-10-09T19:01:58.075Z
2506,2003-10-26T00:00:00.000Z,PARADISE FIRE,2003-10-26T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2003-11-04T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,9,0,0,1,0,,2003-10-26T00:00:00.000Z,9bcb01d3-01ba-41ea-8a28-d329942e296e,9e28e324b7090b5c3cf1f8ca19603bd1f1ea9358,2024-10-09T19:01:58.075Z
2505,2003-10-26T00:00:00.000Z,CA-CEDAR FIRE-10-26-2003,2003-10-25T00:00:00.000Z,2003-12-05T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-11-04T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,9,0,0,1,0,,2003-10-26T00:00:00.000Z,127e96b6-7fb8-4f35-a543-1a62341068e1,6a86a488c12b5dda8e4a954e24c0ff8859416876,2024-10-09T19:01:58.075Z
2504,2003-10-26T00:00:00.000Z,SIMI FIRE ,2003-10-24T00:00:00.000Z,2003-11-11T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-11-04T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,9,0,0,1,0,,2003-10-26T00:00:00.000Z,f42ea8a4-2a9a-4d6f-8336-9af48741d5e8,c90305977fd62293924dd26665f2a7bd57bc6959,2024-10-09T19:01:58.075Z
2503,2003-10-25T00:00:00.000Z,OLD FIRE ,2003-10-25T00:00:00.000Z,2003-11-14T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-11-04T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,9,0,0,1,0,,2003-10-25T00:00:00.000Z,a56a3d3e-2b41-4387-bcfe-63c3f7072e43,615c0ec6ebc296bcd212281b6ab1443bdf5c04ca,2024-10-09T19:01:58.075Z
2502,2003-10-25T00:00:00.000Z,CA-VERDALE FIRE 10-25-2003,2003-10-24T00:00:00.000Z,2003-10-29T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-11-04T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,9,0,0,1,0,,2003-10-25T00:00:00.000Z,5013dca4-4774-4c0e-9985-d80066c89f01,c6e5fe61c5b9865e877b2cc9d2d57975f2af1d83,2024-10-09T19:01:58.075Z
2501,2003-10-23T00:00:00.000Z,CA-GRAND PRIX FIRE-10-23-2003,2003-10-21T00:00:00.000Z,2003-11-12T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-10-24T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,9,0,0,1,0,,2003-10-23T00:00:00.000Z,149a8795-d875-41ee-825a-8258aea04350,97fa00525306376993c770f2eaaf89c5f871bcd6,2024-10-09T19:01:58.075Z
2500,2003-10-21T00:00:00.000Z,PASS FIRE,2003-10-21T00:00:00.000Z,2003-10-24T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-10-22T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,9,0,0,1,0,,2003-10-21T00:00:00.000Z,efa80e1e-77cd-4387-a210-0f820aa2543b,e0fb70b845d2617bb2cce5ce0004e3b62aff470d,2024-10-09T19:01:58.075Z
2499,2003-09-29T00:00:00.000Z,NV - VOLTAIRE-2 FIRE - 09-29-2003,2003-09-29T00:00:00.000Z,2003-09-30T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2003-10-01T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-08-24T00:00:00.000Z,9,0,0,1,0,,2003-09-29T00:00:00.000Z,4b266186-a730-4026-a3f9-d05896c04af9,014e7a4a8629d37fc0c0b83d33e675779cd65562,2024-10-09T19:01:58.075Z
1497,2003-09-26T00:00:00.000Z,TROPICAL STORMS HENRI AND ISABEL AND RELATED SEVERE STORMS AND FLOODING,2003-09-15T00:00:00.000Z,2003-09-23T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Severe Storm,2003-09-26T00:00:00.000Z,2008-02-26T00:00:00.000Z,2007-03-23T00:00:00.000Z,3,1,1,0,1,,2003-09-23T00:00:00.000Z,aeed5835-6ed8-4a2b-b0a6-e41b01a4cb04,fca681a09707aba0d6b33344f979de5731695ae9,2024-10-09T19:01:58.075Z
3189,2003-09-23T00:00:00.000Z,POWER OUTAGE,2003-08-14T00:00:00.000Z,2003-08-17T00:00:00.000Z,Emergency,MI,Michigan                      ,Other,2003-09-02T00:00:00.000Z,2008-05-30T00:00:00.000Z,2008-05-20T00:00:00.000Z,5,0,0,1,0,,2003-08-29T00:00:00.000Z,1a7597cf-1b97-4fe6-b543-0f3f73b4a3a0,a3ba16548c2125b5b979490a1732bee449cd3109,2024-10-09T19:01:58.075Z
3188,2003-09-23T00:00:00.000Z,POWER OUTAGE,2003-08-14T00:00:00.000Z,2003-08-16T00:00:00.000Z,Emergency,NJ,New Jersey                    ,Other,2003-08-26T00:00:00.000Z,2010-11-18T00:00:00.000Z,2010-11-05T00:00:00.000Z,2,0,0,1,0,,2003-08-21T00:00:00.000Z,4fd5a2fd-3899-49ef-8c8a-a8556706ad23,fc3643afe19014fd55777908d9b880d136ea9a38,2024-10-09T19:01:58.075Z
3187,2003-09-23T00:00:00.000Z,POWER OUTAGE,2003-08-14T00:00:00.000Z,2003-08-17T00:00:00.000Z,Emergency,OH,Ohio                          ,Other,2003-08-21T00:00:00.000Z,2009-10-01T00:00:00.000Z,2009-09-18T00:00:00.000Z,5,0,0,1,0,,2003-08-20T00:00:00.000Z,159bc005-a530-4031-86a4-69990792a481,ddadd6bbef9e09f7607a121ddd030b16a9d08112,2024-10-09T19:01:58.075Z
1496,2003-09-23T00:00:00.000Z,HURRICANE ISABEL,2003-09-18T00:00:00.000Z,2003-09-30T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Hurricane,2003-09-23T00:00:00.000Z,2010-08-24T00:00:00.000Z,2010-08-17T00:00:00.000Z,3,0,0,1,1,,2003-09-21T00:00:00.000Z,9cad8416-35c1-402d-a2d0-3feac2920552,8d5dcdb39835540c62d9987d025199600c589218,2024-10-09T19:01:58.075Z
1495,2003-09-23T00:00:00.000Z,TROPICAL STORM HENRI,2003-09-15T00:00:00.000Z,2003-09-15T00:00:00.000Z,Major Disaster,DE,Delaware                      ,Hurricane,2003-09-23T00:00:00.000Z,2011-01-25T00:00:00.000Z,2011-01-20T00:00:00.000Z,3,1,1,1,1,,2003-09-18T00:00:00.000Z,d6c45582-1681-431d-a766-dd0dce077771,b09abab1150381206d0b096c38f9c48ee53e1fdd,2024-10-09T19:01:58.075Z
1494,2003-09-20T00:00:00.000Z,HURRICANE ISABEL,2003-09-18T00:00:00.000Z,2003-09-29T00:00:00.000Z,Major Disaster,DE,Delaware                      ,Hurricane,2003-09-20T00:00:00.000Z,2007-08-17T00:00:00.000Z,2007-07-30T00:00:00.000Z,3,1,1,1,1,,2003-09-19T00:00:00.000Z,e93a947c-58c0-4825-93ca-d066234fd798,7f3201a438cb84d71d675dbbb63d4457b9676351,2024-10-09T19:01:58.075Z
1493,2003-09-20T00:00:00.000Z,HURRICANE ISABEL,2003-09-18T00:00:00.000Z,2003-09-29T00:00:00.000Z,Major Disaster,DC,District of Columbia          ,Hurricane,2003-09-20T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-05-26T00:00:00.000Z,3,1,1,1,1,,2003-09-19T00:00:00.000Z,4d31cfc0-c232-4491-b50a-818c420c2500,54f8ea816a6dfaca37e5b974f8e0e6f889571ab3,2024-10-09T19:01:58.075Z
1492,2003-09-19T00:00:00.000Z,HURRICANE ISABEL,2003-09-18T00:00:00.000Z,2003-09-29T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Hurricane,2003-09-19T00:00:00.000Z,2011-12-22T00:00:00.000Z,2011-11-09T00:00:00.000Z,3,1,1,1,1,,2003-09-19T00:00:00.000Z,2f4793ae-a088-4cd8-8465-be62b462b521,a077e22c2653db001f34a83ee0cf7d37eeeaf3db,2024-10-09T19:01:58.075Z
1491,2003-09-18T00:00:00.000Z,HURRICANE ISABEL,2003-09-18T00:00:00.000Z,2003-10-01T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Hurricane,2003-09-18T00:00:00.000Z,2014-04-14T00:00:00.000Z,2013-09-25T00:00:00.000Z,3,1,1,1,1,,2003-09-18T00:00:00.000Z,76a94f49-56ae-4308-a480-961a91d61277,e8dc8c806952d12dac5803b5f7493731c292becc,2024-10-09T19:01:58.075Z
1490,2003-09-18T00:00:00.000Z,HURRICANE ISABEL,2003-09-18T00:00:00.000Z,2003-09-26T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Hurricane,2003-09-18T00:00:00.000Z,2023-03-28T00:00:00.000Z,2014-09-11T00:00:00.000Z,4,1,1,1,1,,2003-09-18T00:00:00.000Z,4f2c1b37-e1c1-4ece-abc4-9c025d3b8218,792f363366849697b6c814fa84c6defe3e89d2c8,2024-10-09T19:01:58.075Z
1489,2003-09-12T00:00:00.000Z,SEVERE STORMS AND FLOODING,2003-07-21T00:00:00.000Z,2003-08-18T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Severe Storm,2003-09-11T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-07T00:00:00.000Z,1,0,0,1,1,,2003-08-22T00:00:00.000Z,3462816c-8b78-4c0d-88ac-97ba5776e515,e79e56715d6c1c3433e982236f95580001f29d1d,2024-10-09T19:01:58.075Z
1488,2003-09-12T00:00:00.000Z,SEVERE STORMS AND FLOODING,2003-07-21T00:00:00.000Z,2003-08-18T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Severe Storm,2003-08-21T00:00:00.000Z,2011-01-06T00:00:00.000Z,2011-01-04T00:00:00.000Z,1,0,0,1,1,,2003-08-20T00:00:00.000Z,20a9b36b-8df9-4681-9f44-d9733c1b36f1,34d799dc8ffcb4006a43d35b372999240c0ada34,2024-10-09T19:01:58.075Z
2498,2003-09-06T00:00:00.000Z,WA-NEEDLE FIRE-09-06-2003,2003-09-05T00:00:00.000Z,2003-09-17T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2003-09-10T00:00:00.000Z,2005-03-16T00:00:00.000Z,2005-03-03T00:00:00.000Z,10,0,0,1,0,,2003-09-06T00:00:00.000Z,84e106a2-c3fe-4384-a138-93e42f23a2b3,43a28ec5441413453456d0b6786b8bf441e2717d,2024-10-09T19:01:58.075Z
2497,2003-09-06T00:00:00.000Z,CA-BRIDGE FIRE-09-05-2003,2003-09-05T00:00:00.000Z,2003-09-10T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-09-08T00:00:00.000Z,2009-08-31T00:00:00.000Z,2009-08-26T00:00:00.000Z,9,0,0,1,0,,2003-09-06T00:00:00.000Z,88119dad-2fbb-4c25-9c64-10844ab99be5,cdc3a9488761422579434a486ba8abcc891aa13c,2024-10-09T19:01:58.075Z
2496,2003-09-06T00:00:00.000Z,OR-COVE ROAD FIRE-09-05-2003,2003-09-05T00:00:00.000Z,2003-09-08T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2003-09-10T00:00:00.000Z,2005-02-01T00:00:00.000Z,2005-01-19T00:00:00.000Z,10,0,0,1,0,,2003-09-06T00:00:00.000Z,a8eb84a1-52fc-4634-9adb-34bcbb33c8df,b362c29aff152cc52a0dec8f7c548e02ad7948d4,2024-10-09T19:01:58.075Z
